Title,Readership,Commants,PostingTime,Influence,SplitWords,Label
3月11日收盘点评,1463,7,20210311,23.85783551,收盘 点评,
【0121收市点评】指数暴力突破,3299,3,20210121,10.98143381,收市 点评 暴力 突破,
收盘，极度缩量，金针探底，信心低迷，底部三大特征全,1550,26,20220921,85.61661609,收盘 缩量 金针 信心 低迷 底部 三大 特征 全,
国家队还不出来救市！,3435,10,20210728,33.73757436,国家队 救市,
《江湖理论》逻辑分享~~挖心线,16918,235,20211122,765.2299222,江湖 理论 逻辑 分享 挖心线,
电力资产注入第一枪响。净资产买入才是王道,4004,5,20180101,17.51087292,第一 枪响 净资产 王道,
美股涨的太高，跌很正常，跌去1万点也不奇怪。各位别,1593,4,20190513,14.12077552,涨 太高跌 跌去 万点 奇怪,
洗洗更健康，下周高开5个点！！！,2103,3,20180530,10.91299375,洗洗 更 健康 高开,
从最新北京市政府表态，北京的二手房量价只要一升，就,1288,5,20210214,17.33847055,最新 北京市政府 表态 二手房 量价 一升,
破2500没有悬念,1464,3,20190217,10.85793938,破 悬念,
中午收盘，不啰嗦，就三句话：1、上午大盘低开高走，,1742,36,20221110,118.1343669,收盘 啰嗦 三句话 低开 高走,
大盘走势分析：1：昨天刚说完连续三天收阳线，多头动,6204,27,20210714,89.07743513,大盘走势 分析 刚 说完 连续 三天 收 阳线 多头,
石油期货倒计时，谁将成妖？？？,1527,7,20180517,23.86434366,石油 期货 倒计时 成 妖,
指数跌跌不休！新能源车伺机而动，哪些投资机会被你忽,2675,8,20220923,27.19956333,跌跌不休 新能源 车 伺机而动 投资 机会 忽,
攀钢钒钛的庄家玩的很溜啊，故意打开涨停板后又诱骗吃,1289,10,20210831,33.58858852,攀钢 钒 钛 庄家 玩 溜 打开 涨停板 诱骗 吃,
预判:1，下周在券商带领下上证再冲一次2965-3000一线,1055,4,20200613,14.05813836,券商 带领 再冲 一线,
祝贺建仓的朋友，节后等着吃肉就好。,5894,30,20210430,98.81964355,祝贺 建仓 朋友 节后 吃 肉,
中小创篮筹 中报业绩预计达1亿元，且是万达私有化龙头,2544,3,20180226,10.94193099,创篮 筹 报 业绩 预计 达 亿元 万达 私有化,
请炒股5年以上的散户评价一下A股市场,6255,90,20210728,293.8286796,请 炒股 散户 评价,
本大师认为大盘双底形态已经形成，明天将开启反弹，继,1305,15,20220307,49.84046368,大师 双底 形态 开启 反弹 继,
新股民进股市都是想挣大钱、挣快钱，这是赔钱的主要原,1312,12,20220403,40.09127684,民进 股市 想 挣大钱 挣快 钱 赔钱 原,
治愈股毒：筹码峰（案例）,1167,10,20220703,33.5734748,治愈 股毒 筹码 峰 案例,
周三股市走势，及个股。,1192,19,20210323,62.82669669,周三 股市 走势 个股,
无量大阳,1464,14,20200918,46.60793938,无量 大阳,
这行情！捡钱都懒得弯腰，亏钱的有够傻,1700,14,20210723,46.63065712,捡钱 懒得 弯腰 亏钱 有够 傻,
高开的，延续性待会再根据开盘量能判断，开盘半小时内,3994,32,20200324,105.2604928,高开 延续性 待会 开盘 量 判断 开盘 半小时,
请叫我小天才,1814,26,20220112,85.64052305,请 天才,
早评 11月11,1310,18,20221111,59.59104495,早评,
[怒][怒],1821,4,20190515,14.14110848,怒怒,
说真 股市拉不上去 危机就大了,2746,3,20180516,10.95354519,说 真 股市 拉 危机,
今天卖了大部分。明天开盘全卖掉，后天取钱，销户。再,1921,11,20191126,36.89923458,卖 大部分 开盘 全 卖掉 后天 取钱 销户,
今天换个姿势继续躺，前两天观点已经很明确了，在方向,3815,19,20211105,63.00352309,换个 姿势 躺 前两天 观点,
我说下周一暴跌有人信吗,2211,18,20200828,59.67060606,说 下周一 暴跌 有人 信,
总监领航新基，犇向牛年！,7871,3,20201225,11.11361047,总监 领航 新基犇 牛年,
3月18号，我说4天左右，跌落3200点左右，准准准，下个,75830,84,20180521,274.7079444,说 跌落 准准 准下个,
8-9四成仓看涨看跌继续等。,2833,22,20210809,72.7082863,四成 仓 看涨 看跌,
周四大盘分析与操盘策略（8月12日）,7812,4,20210812,14.36246678,周四 分析 操盘 策略,
上证指数双顶基本稳定，下一步可以看4000[大笑][微笑],3147,24,20200828,79.22426386,双顶 稳定 一步 大笑 微笑,
十月底的操作属于无心插柳了，买了，等到今天涨停。持,1118,5,20221125,17.31695463,十月底 操作 无心插柳 涨停 持,
盘口听：滋。。。,3560,23,20200723,75.9930075,盘口 听 滋,
继续空仓，大写一个“服”字！,4698,119,20220825,388.0351696,空仓 大写 服字,
大盘走势分析：1：今天大盘走势低开后最低到达3183确,3487,24,20220413,79.23985818,大盘走势 分析 大盘走势 低开 最低 到达 确,
谁能把这个阿斗扶起来？,1791,3,20180623,10.88858346,阿斗 扶起来,
2018-3-14大盘压力3334短线震荡，深盘11134与11274区,18073,14,20180514,46.98996059,压力 短线 震荡 深盘 区,
下周很难有低买机会,1304,3,20220814,10.84034716,很难 低买 机会,
我的操作水平属于哪个层次？,7571,24,20190416,79.35770364,操作 水平 层次,
张磊的《价值》，终于硬着头皮读完了。读之前就有球友,2188,9,20211017,30.41901656,张磊 价值 硬着头皮 读完 读 球友,
几年来朋友们问了我很多个股的问题，耗费了很多的时间,3856,52,20220725,170.255148,几年 朋友 问 个股 耗费 时间,
[微笑]但愿人长久 千里共婵娟！,1808,3,20190515,10.89001945,微笑 但愿人长久 千里 共 婵娟,
神奇了，为什么不跳水,1047,19,20200508,62.80698134,神奇 跳水,
2022.11.24复盘,1687,12,20221124,40.12949028,复盘,
团结起来，弱国无外交,2813,4,20180531,14.20720941,团结起来 弱国 外交,
广西炮哥：后天大盘突破年线，收盘价是3443。,1398,7,20220704,23.85092751,广西 炮哥 后天 突破 年线 收盘价,
锂电池，公用事业，券商，医疗，酿酒，军工，化工，新,22663,81,20210824,264.7743611,券商 酿酒 军工 新,
今天收3149概率大  积极参与。。。,1843,5,20180701,17.39293387,收 概率 积极参与,
等，终于等到了两桶油同步走了。,1540,25,20200330,82.36563225,两桶 油 同步 走,
呼吁大家星期一开一瓶毛台压压惊,4926,3,20190825,11.04237304,呼吁 开 一瓶 毛台 压 压惊,
发现一只宝藏基，嘿嘿！,1942,11,20220815,36.90088723,发现 一只 宝藏 基,
经济数据与股市，肯定有一个是假的！,2245,3,20180210,10.92292572,经济 数据 股市 肯定 假,
经济基本面如果不匹配的话，我们都知道泡沫越大越危险,2518,22,20210416,72.6903695,经济 基本面 不匹配 泡沫 越大越 危险,
下周，污水概念股或有消息刺激带来的情绪性上涨行情，,4073,5,20210410,17.51347004,污水 概念股 消息 刺激 带来 情绪性 上涨,
6年前，市值一哥是中国石油2.25万亿，前10名是银行保,2209,3,20210613,10.9204685,年前 市值 一哥 万亿 前 名是 银行 保,
大家早上好！一觉醒来，大家最最关心的还是放量长阴下,2514,6,20210818,20.69012785,早上好 觉醒 最最 关心 放量 长阴下,
散户们该团结点，专心都搞几只股，其它的让鸡狗自己去,1190,13,20200907,43.32644144,散户 团结 专心 搞 几只 股 鸡 狗,
7.29午间分享,39434,147,20210729,479.3585548,午间 分享,
炒股6年赔了120万，真的想躲到一个没人的角落痛哭一场,1042,4,20220910,14.0562537,炒股 赔 真的 想 躲 没人 角落 痛哭 一场,
"亮剑!关键时刻霸天祭出金线,主沥臣服大反弹立马开始",25546,116,20190526,378.542563,亮剑 关键时刻 霸天 祭出 金线 主沥 臣服 反弹,
调仓换股了,13665,129,20210915,420.6974634,调仓换 股,
早评丨美联储加息落地，利空出尽，今天A股能上涨吗？,4837,7,20220616,24.03960163,早评 丨 美联储 加息 落地 利空出尽 上涨,
敢跌就敢买，重仓持一股（4.16午）,21662,88,20210416,287.5174945,敢 跌 敢 重仓 持 一股 午,
【每日一帖，向着50万目标】净资产83503 当日盈亏-802,2049,4,20190216,14.15903969,一帖 目标 净资产 当日 盈亏,
小白求教:这是三一重工股票为啥开盘价为负数怎么回事,1602,4,20190818,14.12163188,小白 求教 这是 股票 为啥 开盘价 负数 怎么回事,
外围承压加获利盘出局，A股的后续思路分享,4989,5,20220613,17.54430473,外围 承压 加 获利盘 出局 后续 思路 分享,
看了看欧美股市，基本从最高点下来都反弹20%以上，大A,3278,3,20190423,10.98046313,欧美 股市 最高点 反弹 A,
这种行情比生了绝症还难受。这段时间加保证金进去了十,11008,83,20200203,271.1645979,比生 绝症 难受 段时间 加 保证金 十,
大盘报收中阳线，比我的预测略强，但成交量放大并不理,1097,6,20200729,20.56407232,报收 阳线 略强 成交量 放大 不理,
2021-12-1大盘短线3574压力考验3548-长线3541支撑，本,1159,23,20211201,75.8224292,短线 压力 考验 长线 支撑,
指数剑走偏锋，热点凌乱纷杂。这也就是我一直期许银行,2096,51,20210119,166.9124869,剑 走 偏锋 热点 凌乱 纷杂 期许 银行,
探底回升后,15121,15,20210118,50.21285318,回升,
生物医药大阳线突破关键压力位，下周怎么走？,7987,33,20220618,108.6158343,大阳线 突破 关键 压力 位 走,
缩量上涨有隐忧？（11.18周四个人操作计划分享）,9417,150,20211117,488.8908694,缩量 上涨 隐忧 周四 操作 计划 分享,
周五上证中阳上涨至少收3298点，各指数都中阳普涨,2794,33,20220722,108.4561792,周五 中阳 上涨 至少 收 中阳 普涨,
今天大盘高开，阻力位2896，收涨。,1092,3,20191202,10.81337792,高开 阻力位 收涨,
诱多行情结束了,1947,6,20200126,20.65127808,诱多 结束,
→今日赢亏：一20000；什么也不想说。吃了跌停再反转,4388,18,20190226,59.77479332,赢亏 不想 说 吃 跌停 反转,
1.05策略：银行护盘，白酒异动，科技类走弱，要上车么,15057,52,20220105,170.4622085,策略 银行 护盘 白酒 异动 科技类 走弱 上车,
专家不是说3500很安全么,1035,9,20210726,30.30522912,专家 说,
道长我精准预测了此次暴跌的发生，但是低估了暴跌的幅,2299,3,20190414,10.92653864,道长 精准 暴跌的 发生 低估 暴跌的 幅,
"主力一直在诱多找人接盘,却被有些人说成什么牛市快要",1957,10,20190731,33.65205679,主力 诱多 找 接盘 说 成,
主力开始换股了,1610,12,20190926,40.12238906,主力 换股,
最新消息！4个证券消息给节后传递不一样信号！给所有,5465,3,20220911,11.05815656,最新消息 证券 消息 节后 传递 信号,
终于见红了，某个人寝食难安，半夜狗叫,8772,3,20180825,11.13008452,见 红 寝食难安 半夜 狗叫,
跳水比赛[赞][赞][赞],1129,4,20190127,14.06844288,跳水 比赛 赞赞赞,
估计明天将会打破平衡，不是跳水向2449就是向上拉个中,1624,3,20190224,10.87370511,将会 打破 平衡 跳水 向上 拉个,
外面的花已经开的很像样了，我看到风拥作一团，前来庆,1143,4,20220501,14.07031618,外面 花 开 像样 风拥作 一团 前来 庆,
走势我都帮你画好了。,1111,10,20210729,33.56599992,走势 帮 画,
【行情判断】政策、资金、技术等多方面的分析，最终是,1221,35,20210115,114.8303505,判断 政策 资金 技术 多方面 分析 最终,
平台突破，再起主升,14373,31,20210121,102.2051416,平台 突破 再起 主升,
叶飞曝料受伤的是无辜散户，这个损失找谁,1047,7,20210517,23.80698134,叶飞 曝料 受伤 无辜 散户 损失 找,
突发！午后大盘一路稳健攀升冲向3600点，翻红个股不断,1255,6,20220112,20.5845253,突发 午后 一路 稳健 攀升 冲向 翻红 个股,
前年去年我跌倒都能爬起.这次真的伤体了！大家请看新,4100,4,20180108,14.26447435,前年 去年 跌倒 爬起 真的 伤体 请 新,
虽然手中没有华菱钢铁但是我坚持以前的观点，涨价概念,1023,11,20211013,36.80345647,手中 观点 涨价,
老夫今日一出一进煤炭！老夫倒要看看这小小的市场能奈,18231,25,20180530,82.74128367,老夫 一出 一进 老夫 倒要 小小的 能奈,
谁知道这是为什么？,2269,4,20180620,14.17454207,这是,
随便说说,4073,78,20200608,254.76347,随便说说,
本周大盘收盘站稳5周均线，8月行情可以期待。把握个股,1527,31,20200801,101.8643437,收盘 站稳 均线 期待 把握 个股,
早评：主力瞄准大消费板块，跨年行情看白酒？,1185,4,20211211,14.07580142,早评 主力 瞄准 跨年 白酒,
3-8我依然看不到下一个节点是什么时候、所以我建议没,6367,60,20210308,196.3313772,依然 看不到 节点 建议 没,
谁是当年见过千股跌停的，点赞,10580,28,20180610,92.40856998,当年 见 过千股 跌停 点赞,
幼稚小散看大盘,6740,19,20220411,63.09003096,幼稚 小散,
锌价昨晚上创十年新高之后，如何应对？ 8.19更新－些,3418,4,20180228,14.23682022,锌 价 昨晚 上创 十年 新高 应对 更新,
权威推荐！360入选Gartner中国安全运营标杆厂商,2622,19,20220317,62.94652144,权威 推荐 入选 Gartner 运营 标杆 厂商,
叫停融券是假消息，网站已经撤了。关闭夜盘是商品期货,1426,6,20200203,20.60394183,叫停 融券 假消息 网站 撤 关闭 夜盘 商品 期货,
周五涨3514点左右收盘，按技术上已知的说,3583,54,20210826,176.7439864,周五 涨 收盘 技术 已知 说,
声明！,2612,8,20210527,27.19594061,声明,
怎么发了两个有关GDP都没了！,16273,44,20180627,144.4740137,发了 两个 GDP 没,
中国股市想未来领跑全球，就必须来根巨阴！,17983,3,20180501,11.23920175,股市 想 领跑 全球 来根 巨阴,
午评：冲高跳水又回升！大盘已成不死鸟？,1592,5,20220513,17.37068007,午评 冲高 跳水 回升 已成 不死鸟,
收评：大金融房地产煤炭大跌，大盘抗下了利空压力，二,1917,14,20220714,46.64891774,大跌 抗下 利空 压力 二,
3000点与万亿成交量回归，外资依旧流出，要将低反弹预,8416,13,20221102,43.623787,万亿 成交量 回归 外资 依旧 流出 低 反弹 预,
这是一个吃人的市场，我已经在上周全部砍仓出局了，炒,27322,110,20190212,359.0527794,这是 吃 砍 仓 出局 炒,
所有人紧急集合！刚A股快速下跌，二次探底底部已经出,65801,594,20221024,1932.186381,所有人 紧急集合 刚 快速 下跌 二次 底部 出,
准准准天天蒙、西红柿天天哭、多娇天天都在剁辣椒....,1272,14,20200112,46.58657049,准准准 天天 蒙 西红柿 天天 哭 多娇 天天 剁 辣椒,
股指期货与商品期货不同交易逻辑。上周出现了两个月来,2090,7,20210605,23.9120512,商品 期货 交易 逻辑 两个,
