Title,Readership,Commants,PostingTime
国元证券昨天封板封不住，今天又直接拉板？这是什么套,436,0,2023/9/22
上海自贸区又有好消息,350,0,2023/9/22
早休息一天，少损失几千。,514,1,2023/9/22
不要相信任何财经大v，他们不是神。心态、心态、心态,583,0,2023/9/22
有人能说说这股市里有多少种坑吗？昨天外盘就是一种坑,372,0,2023/9/22
心累了，散散心,706,5,2023/9/22
下午；小心卷商急速跳水，一波砸盘开始。,485,3,2023/9/22
小样,20954,21,2023/9/22
年前2500点不是梦，在不要听那些狗忽悠牛市，不是牛市,362,0,2023/9/22
天天利好，天天叫牛。……,465,1,2023/9/22
托太多，本来就不容易了，还有好多搅棍。无奈啊。,396,0,2023/9/22
今日买入山东玻仟虽然没有封住版但是明天也会有的赚。,357,0,2023/9/22
成交量，日K线形态，外围环境，银行，保险，券商，怎,363,0,2023/9/22
救市还得靠创业板！谁重仓买天山也是自找，但是没有错,445,0,2023/9/22
市场情绪乐观悲观来回转换，A股洗盘彻底甩掉悲观者完,449,0,2023/9/22
缺口已补明天放心下跌！,441,1,2023/9/22
玩股市，玩的是人性，永远不要听专家的话，信1/4就好,513,2,2023/9/22
午评：1.三妖复盘，对市场是好事。早上已经强调，而且,558,0,2023/9/22
这种靠证券拉指数，无奈而已！后市悲观！,385,2,2023/9/22
票不强的建议换强票，我个人宁愿跌到一步到位，也不愿,356,0,2023/9/22
大部分股有庄家，只要不是太没底线，应该鼓励庄家进场,395,1,2023/9/22
下午翻红走出独立行情，今天赚钱机会获得散户投资者。,360,0,2023/9/22
把长线资金留住是解决牛短熊长的根本法宝！其他都是浮,565,2,2023/9/22
外围跌成鬼了，A股下午跳水，要不就是明天低开低走，,445,2,2023/9/22
√∵√,642,0,2023/9/22
大盘指数，我们就现在看看大盘指数的分时这告诉我们什,486,0,2023/9/22
很多人不想学技术！认为技术没用！有技术那么厉害！早,1006,3,2023/9/22
道琼斯指数顶部形态已基本确立，沪综指是否会随波逐流,373,0,2023/9/22
上午加仓了1万股的红利ETF。发现招商的中证ETF这半年,553,0,2023/9/22
券商带头大哥下午还能持续么？答案是肯定的！你发现上,449,0,2023/9/22
三大妖复牌，有头铁的资金博弈50cm，但基本都是挂的看,440,0,2023/9/22
9月22日股市午间梳理券商为首的金融股反包，指数今天,613,0,2023/9/22
低开高走，量缩。这在隔壁美股大跌的背景下，是很坚挺,400,2,2023/9/22
我们.未来.还是.金融,1450,20,2023/9/22
尽管上周五和今天极力拉银行券商，怎奈跟风不多，量能,353,0,2023/9/22
上午指数的低开幅度很好，给了一个很好的反弹动能，也,441,0,2023/9/22
没有量，估计小阴小阳一段时间了。,419,0,2023/9/22
9月22日上证午评：指数低开高走，下午还能大涨吗？首,775,2,2023/9/22
补了缺口可以下来了,357,1,2023/9/22
午后多方继续上攻，为多方胜。〔89〕帖,408,2,2023/9/22
9月22日午间收评总结和下午操作计划.,1030,0,2023/9/22
复盘笔记（中午）,375,0,2023/9/22
券商一拉，一地鸡毛[哭],391,1,2023/9/22
股票短期涨跌没有规律可循，但股票质地优劣不难辨别，,534,8,2023/9/22
一朝入股海，无限辛酸泪，漫漫回本路，何日是尽头？,384,0,2023/9/22
黄斌汉：下午创业板有望加速上涨,1025,5,2023/9/22
牛来了，不惧美股大跌，本周是要大涨的,395,1,2023/9/22
300656民德电子上市公司，主营业务做大做强是公司的战,510,1,2023/9/22
科创板基金封闭期多长时间,365,0,2023/9/22
牛市运行中每次碰到利空都是主力借机洗盘的好机会，也,399,1,2023/9/22
梦如神机无敌的我，庄家你们的套路我早已看穿！！,369,0,2023/9/22
今天300的波动率要大些，现在应该买下月的合约了吧，,363,4,2023/9/22
昨天的复盘，点赞吗？[胜利],1175,7,2023/9/22
特斯拉一天的交易量400亿美元=2800亿人民币，比沪市一,483,0,2023/9/22
急跌比苟延残喘似下跌好得多，前者是所有人包括机构都,464,1,2023/9/22
午评1、外盘不稳，今天A股开盘比较弱；2、资金分歧后,1309,1,2023/9/22
券商加油，大盘就看你了。,369,2,2023/9/22
又在诱多啊,398,5,2023/9/22
缩量拼命诱多速逃,360,3,2023/9/22
散户股民该跑路的趁早，这明显是节前绣多，下几个交易,474,2,2023/9/22
补完缺口就向下走了,359,0,2023/9/22
已经启动。,531,3,2023/9/22
今天午评不做其他阐释，回顾此前的神论断就可以了，我,722,0,2023/9/22
豫金刚石汹涌彭拜的感觉，三十个点出货爽歪歪[大笑],420,2,2023/9/22
我一个人承受这些人的攻击，我真是一夫当关万夫莫开。,1794,32,2023/9/22
指数跌，个股大跌！指数拉上去了，个股却没上来！,699,9,2023/9/22
30/60流入加反转，冲鸭,520,2,2023/9/22
看着指数亏着钱的举手,354,1,2023/9/22
利润总是能够自己照顾自己，而亏损永远不会自动了结。,387,0,2023/9/22
自在观音：买康美，过肥年，信者进，无缘份，财落头，,370,0,2023/9/22
2020.9.22：情绪好，如何思考？,397,0,2023/9/22
想抄底？哼哼[吃瓜]！年轻[大笑],366,2,2023/9/22
医药白酒券商老三样上涨说明大盘岌岌可危。,1070,10,2023/9/22
为什么大盘反弹了。股票不涨。还跌呀。,372,3,2023/9/22
我们散户都空仓。主力砸盘也砸得没劲。没想到散户们太,425,2,2023/9/22
有人要核桃吗？便宜卖了,1028,11,2023/9/22
东方电气，快上车,517,2,2023/9/22
看看周线吧，已空仓！,381,2,2023/9/22
15分钟终于流入，没有未来函数。过3303期指多头可以干,1022,8,2023/9/22
券商护盘，诱多而已，下午必跳水！,385,2,2023/9/22
今天应该能红盘，无量了可惜！,435,2,2023/9/22
这两天就一个字干。,798,12,2023/9/22
中国制造业是立国之本：中国应该举国力搞制造业。芯片,374,1,2023/9/22
买了点发行不久价格在1元左右的ETF基金，不再炒股了，,417,1,2023/9/22
一眼断定下午大跌，两个点以上,458,2,2023/9/22
老乡别跑牛还在,546,6,2023/9/22
发现要拉涨所有的股票都是在一瞬间啊,350,2,2023/9/22
今天的科创ET到底值不值得买呢？,792,4,2023/9/22
当前走势下，虽然盘中一些股票涨势让人心动，但风险远,363,1,2023/9/22
死在加仓的路上,395,2,2023/9/22
这市场只适合周四买了周五卖,355,2,2023/9/22
看来又要跌一星期！,377,2,2023/9/22
【第一个目标：1万变2万】感觉还不是进场机会继续等待,485,8,2023/9/22
牛又B了,363,1,2023/9/22
现在的股灾和以前不一样，以前是大盘报喋个股跌停，现,1379,18,2023/9/22
整理退市最后一天，25万资金，还剩6万，拜拜了大A,430,2,2023/9/22
看戏把,351,2,2023/9/22
短期下跌需求明显，个人认为上指3100点附近合理,376,3,2023/9/22
这股市天天一片绿油油。,360,2,2023/9/22
指数目前为止走的还是挺健康的，低开后震荡向上，没有,863,2,2023/9/22
我发起了一个投票，【#上证指数#今天指数肯定能红】，,411,2,2023/9/22
你们说这北向是不是天天在做t，高抛低买，底都被抄完,584,5,2023/9/22
未来一年在我看好的企业个股之中将独领风骚，其中个股,465,2,2023/9/22
上证指数收盘为2347点附近,527,5,2023/9/22
今天有奇迹发生[火箭],615,5,2023/9/22
珈伟新能有重大利好，国家最新政策补贴大量资金给新能,444,0,2023/9/22
双节到了食品旅游应该是不错的选择,416,3,2023/9/22
上午要不是券商股扛着，估计乌漆嘛黑了。,669,8,2023/9/22
假如今天我大A股指数只跌3%，那就算A股大涨，我大A真,412,2,2023/9/22
换汤不换药，还是好不病！,409,1,2023/9/22
早上全仓休息了。管它三七二十一呢。睡觉。,369,2,2023/9/22
新基建十新材料十传感器补缺口可关注,390,17,2023/9/22
今天敢进场的都是韭菜[大笑],363,3,2023/9/22
中了一签，有懂得神分析哈哈，有翻的机会不？,356,2,2023/9/22
这就叫中国牛！,442,3,2023/9/22
券商不拉今天大盘会死的很惨[囧],535,3,2023/9/22
好样的，英雄的天山生物！,510,1,2023/9/22
淡定，淡定，再淡定。,1352,8,2023/9/22
[献花][献花][献花][胜利],741,2,2023/9/22
大盘分析笔记20200922,697,8,2023/9/22
今晚特斯拉电池日，新技术带领新能源汽车走得更远，锂,418,3,2023/9/22
本来不想买来着，没忍住。延江股份，天坛生物就看你们,1134,5,2023/9/22
像极了14年下半年，15年牛市就来了一直调整不让散户吃,371,0,2023/9/22
任何的反抽都是后面更大的暴跌！！！,369,2,2023/9/22
散户冲高快跑，外围大跌，不要贪,566,8,2023/9/22
今天是河底捞月，还是海底捞月呢？[大笑][大笑][大笑],382,2,2023/9/22
谈谈科创50etf买不买？答：不买。1.科创50平均高估值,1134,0,2023/9/22
在股市里只有不断学习才能有所收获，学无止境。,389,2,2023/9/22
好多底都不知道炒哪个了,505,4,2023/9/22
六成都是跌的居然红盘2证？,363,2,2023/9/22
三个板块1200家不到红的，3000多家绿的，呵呵，还两个,357,0,2023/9/22
世界最大的独角兽支付宝母公司蚂蚁集团即将登陆A股和,900,1,2023/9/22
盘面在调整中个股还是有机会可做。下例个股短期一出现,360,1,2023/9/22
今天上攻有力量,696,5,2023/9/22
券商-军工-医药-下一个会是？,419,2,2023/9/22
大盘中阳线之后高开回踩，仍在短期均线5日线上方，昨,550,1,2023/9/22
哈,433,1,2023/9/22
中国股市其实现阶段风险本来不大，比如今天都是资本借,776,5,2023/9/22
上周五赚了一只鸡，昨天亏了一头牛，预计今天亏一头猪,403,1,2023/9/22
简单明了说股票，任何事物都有他自身规律，股票的涨跌,452,0,2023/9/22
9月底了，最好的情况是小阴线，拉个长下影，如果9月份,384,0,2023/9/22
北向净买入快到20亿了。,379,2,2023/9/22
这得啥玩意？中信建投,595,5,2023/9/22
逢低敢捡。[想一下],4896,60,2023/9/22
短期沪指:支撑位【3106】阻力位【3397】波动区间【310,394,3,2023/9/22
大锅盖与大铁锤。神机设定3458点大锅盖，多头尽数跪倒,996,6,2023/9/22
李大霄前天抖音还说了话今天就....,444,0,2023/9/22
抄底机会来了,659,7,2023/9/22
中国的股票还是股票呢,419,2,2023/9/22
300172第一笔Ｔ[呲牙][呲牙][偷笑]7.27～7.41成功！下,551,8,2023/9/22
大家放心，指数向下的空间不大，今天指数下跌，北向资,481,2,2023/9/22
全线低开给我北向抄底！,521,2,2023/9/22
今天收红盘,432,1,2023/9/22
大家说今天大a“会不会”走出独立行情,688,7,2023/9/22
全球股市都在跌，不跌才怪，股市都会相互影响的，特别,376,2,2023/9/22
绿的非常漂亮………………继续加油………………,351,1,2023/9/22
三只妖股全部跌停 爽歪歪！,364,1,2023/9/22
姐个人觉着：大盘指数前期高点，已经是今年的高点。以,481,1,2023/9/22
华锦股份000059:是正宗生产口罩原料的(聚丙烯，丁二烯,391,0,2023/9/22
大盘正在加速崩盘，趋势难以扭转，一路向下，走为上！,716,5,2023/9/22
这个星期的后半周要注意啦！也就是从星期三下午到星期,2108,23,2023/9/22
看这架势，今年难上3800,524,5,2023/9/22
我发起了一个投票，【#上证指数#今天跌几个点】，快来,698,4,2023/9/22
低开高走，当所有人都恐慌的机会来了，当所有人感觉都,460,0,2023/9/22
永远不要做股票了，知道什么原因吧。,690,7,2023/9/22
谁TM说4000点的！拉出来闸了,792,9,2023/9/22
天山生物、长方集团、豫金刚石复牌跌停,388,0,2023/9/22
破3100是定局,537,3,2023/9/22
9月份经过了半个多月的震荡后，投资者热情较8月份明显,431,0,2023/9/22
今天低开高走最后再跌倒3280,453,2,2023/9/22
A股终于慢慢成熟了[赞][赞][赞],574,4,2023/9/22
外围条件不好，今天谨慎！,597,5,2023/9/22
一首凉凉送给自己,367,1,2023/9/22
央行释放3500亿，看来在为月底的资金紧张解困,373,0,2023/9/22
早啊[抱拳][抱拳]A：预计今天早盘还有盘整过程，关注,411,0,2023/9/22
2020-9-22大盘3305-3285双支撑考验3334-3343压力，突,9237,35,2023/9/22
生萧决择，就在今天！,361,0,2023/9/22
如果低开真瞧不起你,519,7,2023/9/22
今日～狂涨,1093,11,2023/9/22
不知道该到何处问、该问谁:机构抱团叫牛股，散户抱团,416,0,2023/9/22
9.22策略：阻力：3315、3334。支撑：3291、3274。极限,464,0,2023/9/22
低开是必定，但是低开低走，低开高走难定。个人认为低,399,0,2023/9/22
今日秋分这个金秋愿你所有期盼终结硕果愿你不负自己，,423,0,2023/9/22
单晶NCM523是当升科技的强项，有惊喜？,357,0,2023/9/22
对于股票投资，我们能把握和需要把握的因素，总结起来,537,2,2023/9/22
机构是反向操作。国外大跌你们也说国内跟着大跌，看结,398,0,2023/9/22
祖国强大A5O高开，向市场投放3千5百亿1祖国强大！！！,671,2,2023/9/22
放心吧，大盘跌不下去的。,586,1,2023/9/22
亚太一样跌,367,0,2023/9/22
看我大a如何逆全球市场高开一波,423,3,2023/9/22
由于外围大跌，大a又有借口跌了，第一支撑位3292，第,448,1,2023/9/22
今天大盘危险了,404,0,2023/9/22
今日大盘在外围市场影响下预计低开破3308点触碰3278点,440,1,2023/9/22
今天高开就跑，跑的越快越好。,585,3,2023/9/22
荒唐的思维，执着的坚持！1、巴菲特、索罗斯用他们的,858,3,2023/9/22
国家高度重视，经济发展向好，利好不断，若今天A股大,457,0,2023/9/22
三大短期妖股放出牢笼，注定今天是不平静的一天，叠加,364,0,2023/9/22
最新消息，国务院力挺消费政策，今天食品消费，酒类消,752,0,2023/9/22
赵沃金9.21号黄金行情回顾以及9.22号黄金操作建议布局,382,0,2023/9/22
今日关注：星期六，江龙船艇，爱康科技，供销大集，省,420,0,2023/9/22
今日央行释放3500亿流动性，剩下就看你的了,375,0,2023/9/22
关于农业股。有些人说，听神机的农业股亏了，这是咎由,1337,5,2023/9/22
为何昨天券商股全部高开低走？所有追入的散户全线套牢,656,1,2023/9/22
9：00，已经显示跌1.23，-0.04。,529,2,2023/9/22
今日行情研判昨天市场高开低走，一方面是因为市场利好,671,0,2023/9/22
全球股市暴跌，中国股市会一技独秀，回调就是加仓好时,374,0,2023/9/22
外围腥风血雨你是不是怕了？淡定,648,2,2023/9/22
今天股指受外围大跌等因素影响，低开下行振荡整理后，,408,0,2023/9/22
外围市场没有向如以前的股灾，属于正常调整洗盘，A50,18156,40,2023/9/22
股市为什么定在9:30开盘？厦天5:30天亮，咱农村人早上,424,0,2023/9/22
早上早餐店韭菜鸡蛋饼没货了,419,2,2023/9/22
外围影响叠加短期资金的获利兑现,677,1,2023/9/22
